LicensePlate,RegistrationId,Expired
DKK 2621,852784191,0
EAX 1098,254446129,1
YSL 9382,431013464,0
LUO 6095,699061730,0
FIG 2518,810318995,0
LPE 9289,237058907,0
OFD 2458,668081772,0
YQN 3622,727935586,0
HPA 4242,668945658,0
GOS 1952,978874956,1
CAF 6482,615398637,1
UAO 9493,423089817,0
ZHE 5274,672324772,0
TXQ 8484,895851491,0
HCY 7317,706198456,1
UMG 6444,146216455,1
WIB 9530,560123482,1
VIG 8908,442846351,0
HUY 7218,421266293,0
XHD 1154,400050600,0
QCI 9757,254456760,1
WJG 5744,638768781,0
ZUK 9524,994875705,1
ZKS 6583,456506312,1
RCC 2707,745579637,1
NWZ 6089,384136649,0
IWE 4046,995723530,0
CUE 6494,746410874,1
RYH 6153,143885632,1
UAR 5003,376640770,0
USR 5277,111406224,1
IKM 9711,653159564,0
JQK 7214,581090810,1
SBJ 5983,573877297,1
MYV 1462,791087486,0
TXO 1708,600194188,0
JPT 4909,355110316,0
BSI 2392,278317134,0
NCM 1580,745930844,0
SFE 8921,989047991,0
YHQ 2632,295091147,1
OHB 1903,406913423,1
WHU 1467,534926297,1
LIT 4523,565097476,1
VRE 3741,416128582,0
DMQ 7257,554783261,0
RXM 6390,623293247,1
ILT 5978,291779062,0
MRT 4023,486197179,1
INT 9806,419133617,1
OGY 7725,969568585,1
HEU 7875,442156638,1
JWT 8573,141929134,0
XHM 7705,841634271,1
PUB 9708,431448819,1
GSN 9534,137984936,0
YPM 9049,326741963,0
QSH 2364,984806648,1
XMM 7087,175473459,0
BVL 3419,249694047,0
VIU 8377,563656000,1
BKV 4946,895326726,0
PAA 4749,196609330,0
JLV 5168,157408190,1
MOP 5081,902512207,0
WRL 3700,156564030,1
GVF 6475,182785051,1
TMP 1378,155744228,0
BQS 4034,899541572,1
JJH 9146,408796975,1
CPN 6214,613373296,0
AIY 1930,232934068,0
XUI 3128,726502335,1
HLN 5732,454795149,0
NNU 7248,952395930,1
QJM 3327,577686420,0
BEX 4663,121805248,1
DYM 4735,488069230,0
KDR 7042,661764085,1
LOF 3350,147981933,0
KIJ 3186,509446783,1
VQG 8663,253721707,1
SWK 7866,441722682,0
TCC 7158,365213950,1
AZT 6097,843609200,1
HUD 8698,111640418,1
JXN 7375,640537744,1
WOY 2473,970996566,1
MRE 7962,551550831,1
YSA 5829,298564961,0
BGV 3361,619773576,0
JWW 7386,444459759,0
YBN 3843,828305561,1
XWA 9903,161282064,0
UNH 2728,924036819,0
RVR 1208,697641108,0
ZPZ 6214,810689478,0
XUH 7260,852678679,0
LQX 3540,686480451,0
MBE 6979,509951123,0
BEY 6021,134033558,1
UXK 2421,417980416,0
UHB 9007,190005857,0
WCR 8669,784306295,0
KKE 3884,599085164,1
EHE 9040,564319286,1
EIT 7727,911459991,1
BHH 7337,555576135,0
HPY 9104,814928296,0
KFK 6767,239953299,1
JMJ 8001,986952022,0
BWU 5151,732515008,1
NDF 7677,809720931,0
ASW 8612,124537717,1
RHN 8316,532278734,0
EOE 1922,460169935,0
OHH 2939,698302966,1
OVW 2677,434660692,1
DRK 9415,657705032,0
TNL 4455,211503467,1
OFK 5366,347715607,0
PLS 8033,261500976,1
FUA 3338,360649434,0
CMX 8488,710458671,1
WGY 7468,403895883,1
ZEE 6172,697794349,0
FBO 7473,634315757,1
YJM 9277,763145884,1
LNF 3258,355866672,1
VSO 6338,642884606,0
FWC 8412,819688386,0
IQD 6356,134791161,0
QJW 9589,894230797,0
IZN 2012,365482659,1
RTX 5549,785147804,1
XQM 5791,540087001,1
WDO 5417,620654153,0
RVM 9940,651132421,1
UWV 3006,348169732,1
NDP 3302,223033508,0
CVW 2768,734381963,0
TCX 2389,187460163,1
UVJ 4607,496080160,0
JSD 9912,751039451,1
CRJ 8442,119877972,0
DPZ 5362,445738816,1
GMD 1501,318589509,1
AQT 1721,506165642,0
GCR 2013,900673436,0
YDC 9640,179482825,0
BYC 5681,112320600,0
THL 6767,234795047,1
IIL 6511,979889139,0
DAF 9128,612565964,1
SAS 5914,581073520,0
QHK 1775,997553942,0
KMP 3394,381604088,0
AQY 7421,792936300,1
ZID 1150,837729258,0
VEJ 2543,844178549,1
UFT 2572,109347308,1
OGI 2182,271297296,0
MWS 1464,906880161,1
YZG 2193,598102116,0
DPM 3945,338108959,1
ZGR 6656,533758579,0
KVP 1908,223105549,1
GWD 6881,581797228,1
IUG 4609,296822815,1
SQR 6001,141077637,0
KGZ 5241,249552313,1
VWK 6611,675718790,0
JWV 7702,880028278,1
BMC 5732,983875739,0
POA 8366,910826001,1
LWU 2885,742032399,1
NUS 2869,850389862,1
OSD 2747,148828218,0
AZU 9780,555877083,1
IWG 5476,899208791,1
XAY 6057,279784202,1
HDD 9601,301012300,0
ZVQ 4564,975516803,0
JKN 6985,833080918,1
BLJ 2945,902041592,1
QAX 1836,369700576,1
SZN 4121,924173022,1
FBT 7414,980615508,1
YXX 1062,219668832,0
CGE 1305,564625643,1
LBG 3581,402306129,0
EXO 8283,699125916,1
TAM 6336,493152690,1
EIM 7162,359196601,1
ZPX 4669,100645248,0
QSM 7932,921741387,1
RYS 6041,592634259,0
DDG 9165,341518989,0
AMU 4783,887796976,0
HTU 3496,391694019,1
ITX 5366,247000479,1
NZC 6577,930083813,0
BPU 4558,605350494,0
SBI 7981,443975651,1
GFV 3623,539488358,0
CKQ 9904,326708316,1
EQY 3585,460502614,0
AKP 3795,429696619,0
KXE 6446,608588331,0
JNJ 4618,311108837,1
DFM 9465,586325161,1
WBJ 9962,302142902,1
FLR 1401,788392938,1
YYW 5897,904307180,1
ZMV 4137,649830160,1
KTK 1160,225071868,0
VBW 1431,489105061,0
YKR 3376,452555345,0
PIT 4591,529849114,0
CPI 8904,967733944,0
SNL 6645,623370233,0
NFH 5226,302124769,1
CWN 6018,652488792,0
YSC 7192,761481037,0
YAH 1979,945448559,1
WYC 8193,412386967,1
WHV 2854,769715933,0
WDC 1657,359220131,1
UNZ 8469,944508450,0
ZAU 2590,708018428,1
EKG 7760,645094606,0
PIN 6444,738706459,0
RTZ 8977,850610483,1
EWS 7210,389676258,0
OAA 8688,834217383,0
CRQ 3288,137233958,0
YCN 8437,536053950,1
BEV 7114,242983440,0
HCE 2834,108000635,1
VMC 8538,285937661,1
HTM 2755,547229500,0
RKS 6716,951658839,1
BIK 7757,656474246,0
PWW 8189,613551774,1
EXR 8474,473662986,1
GCX 9700,592305814,1
MWR 7955,996497380,1
NQD 5028,236195848,1
KCW 9545,307350583,0
SME 7995,135544156,1
JWA 2131,452263232,1
VCU 6794,343371884,1
LVW 2197,358114879,1
OST 9953,484898422,0
SHW 5993,343202962,0
PSV 1832,457036302,0
TKG 3763,651507401,0
WTV 2032,545341573,0
MOF 3173,288595654,0
VJL 7071,473867783,0
ZHV 7551,151588143,1
XJL 7531,453245020,1
RGC 7185,209456548,1
NPU 5284,174199946,1
WIM 5550,327373457,0
SBZ 2439,401644134,0
GDS 3255,289212179,0
YTE 3639,618825528,1
GDG 7808,248917796,1
HMF 1978,869682593,1
BKC 4800,106825689,0
YNY 7861,493381310,1
ZGK 7001,566152304,0
NPT 5903,342302258,0
TZX 2360,876122869,1
DDH 9904,259280530,1
ANT 8599,427402198,0
AMS 3550,810476762,1
LQZ 8755,615776733,0
YND 1085,699894361,0
LUQ 1775,664426808,0
RZC 6166,679383454,1
PRF 7274,569331718,1
JME 9942,745054098,0
WHO 1128,141068748,1
RAW 7238,476455640,1
LYW 4777,637402639,1
VWZ 9961,338540163,1
BGA 4009,662368969,0
WLB 4700,302086892,0
SRY 4900,903058685,1
CXH 6671,341647833,1
YZW 4244,251446636,1
GWA 7178,958660080,1
QJK 7076,837644975,1
NAS 5438,723164490,1
WKZ 4211,894556896,0
PLZ 4807,447496865,1
ING 2847,249909206,0
IBS 2196,813343539,1
GLC 3585,195830955,0
WLH 9551,532742939,1
XXZ 6822,169832539,1
VFY 7558,420757273,0
SIW 4185,233154917,1
FTP 4808,203938903,0
HII 7543,596200917,1
KJA 5391,385403841,0
JSZ 2744,380779549,1
PNC 7996,609313638,1
KNH 6588,768576242,1
EMU 5841,432376935,1
FCR 1271,407045598,1
HGA 6148,980590650,0
RAL 1220,855365361,1
JNT 5818,394391294,0
QTQ 3683,379634602,1
NVI 2865,993938862,0
XOE 1841,552728679,0
UVO 8718,939452057,1
HDQ 2524,256611738,1
ART 6695,465754636,1
JZX 2343,158905264,0
DMA 2950,204521393,0
LHZ 4809,773786191,0
MTV 9067,998937070,0
FIR 5139,286348878,0
LHD 6372,758320927,1
KQT 4586,763313965,0
SCA 4061,764190301,1
WPX 3408,224602343,1
TMZ 7883,930765319,1
MRH 7228,788844922,1
DVO 5233,112255138,0
TCA 4438,268500542,1
DXP 7840,629279333,1
KED 5563,870759770,0
OQS 1308,929217068,0
EAI 2763,281512272,1
JKO 8247,577755663,0
PJH 1550,679095026,0
DSB 6793,352305855,1
SQZ 3457,928808283,0
KSE 9575,283649369,0
PYR 7261,455799489,0
BPQ 1850,906500152,0
ZMA 7096,914879136,0
ANT 7620,543095068,1
YCM 2751,467765579,1
WRE 1974,516051236,1
JLI 8973,619369638,1
YPT 5320,357148284,0
JSU 9732,953991773,1
LWL 2026,793115876,0
SWF 8420,303852799,0
IWA 3550,392344410,0
WDY 1565,826092042,1
VLU 1431,844553150,1
AXS 5361,707443971,1
HGR 1162,261980505,1
MCJ 5475,222952036,0
KCK 3922,179041850,1
SJB 5948,351183758,0
MRB 5575,813838894,0
NWF 4843,998611364,0
VWY 3269,627986613,1
NII 4593,677205006,1
HSV 8905,794845424,0
OTY 4045,568124167,1
RZI 1484,971779546,0
FZC 3772,563980060,0
XLU 4187,144384368,1
ACA 3712,292081671,0
NQC 9097,896205064,0
DMI 4743,632751670,1
KLJ 1279,277067070,1
RZE 6278,986930797,0
NER 1162,390364963,0
NJT 3021,581365582,0
EHC 8398,263092917,0
WMW 2485,966560105,1
OZX 4194,679231835,0
XYR 7976,441334229,1
PCD 9305,919556532,0
WEX 1456,856086387,1
OVU 2317,736701879,1
LJF 1748,501075540,0
NDS 5750,396105970,1
QKY 4586,319965532,0
XYO 6717,370452278,1
RND 1071,809275976,1
KTF 2406,398791534,0
MMR 8292,462940334,1
NIV 3785,457467750,0
ZEP 7599,324903552,1
YVB 4863,453288990,1
FNJ 9166,196182720,1
JMC 9097,934741202,1
KCO 8255,205614841,1
YJD 7482,133629050,1
FRM 5264,292563480,1
ZBC 7653,655179630,1
KPF 3321,938940794,1
IBG 8573,391795490,0
FDR 1820,523739147,0
UMM 7683,721837833,0
CXH 6037,937784600,1
QRM 6952,467569058,1
TSL 3021,441942968,1
JJJ 4020,347940727,0
VWO 1814,945812230,0
KRX 8295,259707646,0
QUD 4195,274135399,1
SNS 2653,421557116,1
OOC 5570,427282305,0
BTQ 2849,753460046,0
IOS 3929,319636217,1
PYN 4783,647147512,1
VAE 7380,677126632,1
JQN 8205,575237590,0
BXH 6433,779257504,0
KKB 1780,136238643,1
YJH 9770,636955669,0
GDZ 5444,713129860,0
DJC 9006,869861772,0
NNA 4286,347389073,0
MZE 1814,117926693,0
OTZ 5909,806164383,0
LJB 1777,598088920,0
KOF 9565,522365966,0
INO 9806,598416654,1
POC 9625,561368962,1
GED 7931,954287649,1
JPO 8480,499535095,0
ALY 6791,970537653,1
CNN 7846,785274075,1
QOE 5117,944973837,0
EMW 4960,838872351,0
GQP 3581,636041941,1
VMB 1683,960046851,0
OZP 4382,866906394,0
CNK 6518,216185049,0
TXQ 4031,687453291,1
QPQ 6076,441701282,0
CVX 6703,923604559,0
LOP 1709,902952463,1
QUQ 8744,406859159,0
AQM 3021,578237391,1
FNV 1992,513293614,0
MAP 3271,338823773,0
CMP 2186,254022211,1
URA 7069,733023811,1
ITG 3783,606438386,1
VXH 2957,463126465,0
KIC 3139,637444455,1
KJN 6422,795166917,1
SWM 9411,506955586,1
ROU 9954,809874036,1
DEL 8690,470343535,0
TWB 2648,742055991,1
LNC 2040,353972120,0
ISZ 4296,624278146,1
GXL 4900,574192571,1
PLO 4626,196064433,0
LNZ 2420,872091846,1
VOE 6760,528888522,1
UOH 5348,713840017,0
STP 7708,644415489,1
YII 2928,624065115,0
HBL 6891,696967501,1
JEW 1738,597309207,0
NPL 5646,692310982,1
ODT 5259,715531615,0
VSY 5179,290921696,1
OPY 8795,409275056,0
MDX 5763,217362323,1
FQF 5957,287598509,1
BLQ 4526,676374960,0
OVJ 1773,837669356,1
VXY 3831,571541592,1
CRG 1074,123945132,1
BBZ 2930,338375280,0
DHM 9436,449974691,1
XEY 5470,385786808,1
BKH 9597,745862385,0
PXC 3331,525790348,1
SBK 2039,416571708,1
MIO 3918,960593090,1
LWM 2442,478910576,0
ZPJ 7707,962302062,1
GCI 7708,667546431,0
YWV 9646,287019537,0
JUV 4268,117671225,1
ZSL 7889,547441685,1
TLM 7798,338271479,1
EZC 8018,891044826,0
GTS 2685,451339502,0
SMR 2600,802363855,1
OQO 4329,804764009,0
EMP 5352,102551884,0
XEP 9270,798800583,0
FPX 5928,185006093,0
HUI 4257,137076505,1
EOQ 8468,291010097,1
IVF 8891,643984127,0
RUS 5468,360291825,0
MUS 4986,968674879,0
TZN 3461,181055055,0
XVL 6290,375968123,0
OBZ 9750,629358493,1
AIZ 5420,881579570,0
OUM 2113,894213440,0
HTP 5164,177308972,0
CBS 2737,982239837,1
ZCM 3617,939349589,0
GNF 7829,478530291,1
EGD 3045,743063953,0
NUY 2746,378047499,1
VCZ 7746,887758237,1
GVJ 2841,561954648,1
VGW 3382,890289527,0
ANI 9730,350165838,1
CWI 4758,703637869,0
WUU 9153,506939086,1
GMQ 7176,569072346,1
HZT 4150,456779133,0
LGX 6001,257826712,1
GWV 2342,693960547,0
EVE 2333,410262443,1
ZYV 1173,123467221,0
TIZ 7499,726475972,0
CTM 9068,965484009,0
IHP 9941,682213077,1
ACV 6637,548481228,1
LDQ 1090,419778510,0
QLG 5614,831177076,1
UNE 5728,149938394,1
NHW 7708,852058821,0
DAH 3091,109825735,1
ODV 3679,360346485,1
RCJ 1016,339495546,1
EUM 7889,283163653,0
KMA 9241,184721108,0
VRH 6353,900265794,0
FKL 3654,970076010,1
AMG 6420,876673881,1
NNA 4001,607532342,0
OJU 2512,839213902,1
XQA 6645,509453403,1
HBF 1271,827526313,1
CXV 8166,780904109,1
WVQ 1559,441680111,1
END 3289,141364739,1
OAO 9080,453180684,0
RJA 6811,389983744,1
UNS 2415,310962815,1
FTP 1777,375083287,0
XVG 5132,501375329,1
MAA 6945,526343161,1
HFM 5468,211334704,0
RFM 8421,356240185,1
VAH 5014,146358442,0
YMS 6076,990939182,1
CFY 1825,250680036,0
UDA 9452,879106832,0
ESQ 3015,471281370,0
NCO 4392,655683766,0
RAZ 7553,753040938,0
BSF 9478,469658094,1
LPB 2711,145689550,0
VXE 3175,336524518,0
RSB 6676,134364878,1
ZSP 5623,478810697,0
IBK 1256,888389121,0
VGH 7467,806247327,1
BIA 4490,581812767,1
GLU 6660,157330782,0
YLR 3742,951221111,1
IYE 9226,880992268,0
UVA 1182,477768375,0
BYY 3044,631787211,1
WPE 8930,325190118,1
JSZ 4390,174040857,0
LNH 6343,463992463,1
RDM 1246,650022316,1
RGA 7730,621380583,0
CSV 9882,487649510,0
NLR 2525,593460710,0
AKT 6246,614281796,1
SLO 1603,602375323,0
GWZ 5061,273628555,0
ZQC 8776,359737717,0
PMC 9622,158953856,1
EMP 3642,103764733,0
ZCR 1961,119461989,0
OAE 4388,777272819,1
ICG 7015,268351766,1
BEC 4308,982802833,0
VTK 6130,894708410,0
XYV 8075,513825469,0
IWP 9915,358930384,0
FFS 5521,656298597,1
TNI 6824,309965118,1
CQD 6061,361783682,0
TAD 1919,540147342,1
TOQ 2372,400029434,0
IBW 8594,248688244,1
KID 4616,854810913,0
TGS 9976,717726277,1
ZUP 4084,331878718,0
DCT 9078,784456601,0
JPE 1008,381707376,0
ZGL 4321,245920772,1
CIE 7936,420207293,0
CTW 8031,270286554,1
SZV 6311,742826106,0
ANO 1771,127407523,0
ETY 5894,121421243,0
JPP 6467,315378362,1
CJT 5389,814041259,0
FPK 6594,346826929,0
JJO 4543,415305634,1
LAH 9171,627278176,1
IOS 4933,463637730,1
YDT 8969,528841901,0
INS 5834,899946268,0
WOM 6450,273027816,1
XZG 9558,265074070,0
QFU 2206,249648813,0
HTE 8151,704231386,0
OMX 2676,165920342,1
YXD 8743,133997630,0
DSJ 1722,593649016,0
JZY 5774,333799259,0
PEJ 5285,317601559,0
GBX 3844,132491463,1
TSX 4820,100590912,0
CTE 7752,995288880,0
WFF 7889,499037357,1
FBF 6725,643391965,1
LMQ 9998,645586577,1
DVR 6777,412124281,1
NYZ 6754,494081542,0
CVE 9228,650176777,0
XMQ 2978,187104753,1
NCC 1210,972823268,1
QCE 2851,657648179,0
UFW 4285,329667820,1
RPP 7406,580073096,1
SOW 6566,173943270,0
IXS 7144,209840672,0
TMY 5248,989301739,0
IXF 1181,229228766,0
EOG 2039,591771015,1
KVO 3942,395455869,0
RAA 1374,887991169,1
LCC 6568,655641874,1
OFP 3304,438945086,1
ORK 5270,513977785,1
WFJ 2886,358102165,0
RKE 5748,827464051,1
IHA 5534,617530284,0
HOY 5187,600348654,0
YDL 9347,791202943,1
AEO 5329,241793887,1
IGU 8082,939829057,0
PAK 6728,929386282,0
PBC 4070,268339170,1
PKR 1174,356115156,0
WTQ 5548,545427475,1
JWD 4245,243663713,0
GNP 7647,870047813,1
YHF 4136,381430151,1
ORA 6873,898151265,1
AIY 6888,913834799,0
OCN 7966,328519101,0
YGX 7843,178175109,1
IWO 2212,160625769,1
YNL 9458,956842804,1
QSZ 4576,422493480,1
KPP 4883,275269798,1
ZEA 2351,461463654,0
VUP 3841,405044310,0
EWG 9594,753090215,0
SPD 7602,241685655,1
COX 1546,434654192,0
CWR 8306,233179712,1
YUD 4482,210101548,0
FHK 9418,299728161,0
PLW 3035,731622182,1
PGA 5596,143814537,1
ETK 2059,302932886,0
JJS 4312,994172913,1
GIM 9937,581236606,1
DEI 4645,535062604,1
PWE 1631,291447947,1
WLS 3523,301961975,0
TCB 9408,608527213,1
UFL 9344,989760017,0
CPS 2475,440100596,1
NTH 5346,554826095,0
HHD 8422,549262191,1
FYD 2045,329410688,0
UFP 5222,670397765,0
MRW 8391,965140877,1
ESB 8624,780101010,0
CGO 7426,691915170,0
SYS 9075,738759482,0
GZJ 3384,444581862,0
HBD 9992,986420393,1
MLI 5898,683501031,1
MJF 6862,121663907,1
WBO 4025,785599194,1
OPZ 8596,622630534,1
GXI 9041,609185664,1
ICH 7800,305369929,0
YEH 9241,484459129,0
VPZ 4164,448429508,0
QYH 4928,491503443,0
VQW 4333,360015604,1
MOU 5512,377271947,1
SDV 4046,469195289,1
KQE 6723,112735436,1
ZXN 1056,329634675,1
KXR 8974,919882718,1
IOW 6052,499173603,1
NIH 1337,660004137,0
MHN 7255,142863581,1
FFQ 8947,433410830,0
FMI 2655,185375915,0
HVF 3272,109538644,1
SVF 3906,190892633,1
SZH 3333,576376406,1
CSW 8842,707857742,1
YLE 5402,413972855,1
NJG 8918,787900437,1
BFH 7124,973585944,0
PXC 9478,255338816,0
CYY 4295,188582801,0
OKE 5579,364375587,1
RGM 3046,814497937,1
LVF 5523,284846206,0
RKT 6751,360750574,1
PAH 7993,447094088,0
BEG 8652,404069671,0
POY 7511,109998221,1
TJC 4219,541192219,0
FPT 6686,730100754,1
QXC 4421,922769520,0
HXW 1747,267857247,1
MPM 8519,902277621,1
JYK 1048,907715064,1
SGN 9372,610326998,1
QKM 6033,286811582,0
GGQ 6882,487065237,0
XRE 5165,874387946,1
WJS 1788,331881336,1
HQA 2589,717749882,1
TJI 1583,491770927,1
EYK 1520,626582101,1
ASN 3475,207642249,0
TGJ 6740,172803586,0
BOD 7346,333884277,1
LBO 9582,912664502,0
UVF 4512,365219248,1
MUU 1441,152351747,1
GAN 7899,468080035,0
HCH 2194,990587271,1
QMR 8414,665584418,1
DBV 5010,533288522,0
AJY 5086,228928936,0
KAN 6528,514097212,0
BRR 1802,687483425,1
URV 4132,787830107,1
GRE 3503,939912980,1
SUO 2971,775921316,0
NWZ 9936,756787343,1
JAA 4983,794117438,1
WAK 1247,694966922,1
MRP 1940,288858759,0
DDC 5676,905361893,1
SVX 6698,612886172,1
VUY 8812,977385050,1
VUX 2776,488451306,1
ORD 7501,776594680,0
KKQ 5473,880025788,1
WWD 4080,774929180,1
BFL 6553,286169826,1
XPS 8745,348091035,0
OYS 2678,964277511,0
NZC 8453,293198687,0
EIY 3935,998037065,0
QMB 9656,229154924,0
LYM 3420,849681202,0
KOD 3058,931782928,1
XRX 9226,838070674,1
WFZ 3715,503199132,1
YOP 6142,302453902,1
JPU 5274,763041389,0
SGD 9362,493587506,1
AYK 9883,473056819,0
FSR 3448,195202948,1
FDM 6416,391878264,0
OVI 4150,884959066,0
DLY 8877,276766789,1
QYU 4077,357089400,1
MYD 3586,409108767,1
DCN 8807,329885473,1
NDY 8807,440091448,1
IRB 1775,851021829,1
JJN 1897,666875843,0
DWW 9879,205972377,0
DGM 8466,304729287,1
VHE 4226,416243860,0
QUO 2535,116370490,1
LKD 2537,928428020,1
ZAL 3937,764324667,0
SNZ 6060,771728570,0
DML 3523,350531856,1
UAA 5001,515622007,1
QYW 3184,592435634,1
GYI 5367,866248569,0
IMO 8231,668988667,1
CBA 4915,125955530,1
EED 6163,436969857,1
ZNO 6394,726923004,1
NMZ 3504,386805638,1
URQ 3105,952507397,1
AZJ 2684,425925485,0
VFY 4018,155461913,0
PRO 4882,546259235,0
QTU 7907,356521758,0
VUT 3090,697998467,0
WYF 3902,613986504,0
NUE 2574,795345797,1
WEK 6417,710100271,1
FIE 3925,631327084,0
AGS 3047,426856407,1
QPN 6018,508730078,0
EHC 2750,905972785,1
DMY 3547,926355698,0
SFD 1973,110859410,0
FOJ 9985,379301286,0
RIL 6522,591148650,0
ZHS 3767,483052865,0
OAL 5203,260822576,0
GSI 6454,550595976,0
LNP 2846,411223191,1
TEZ 7864,568934010,1
GNX 8048,380485439,1
JKU 7536,602369859,1
WTJ 3116,771484905,1
ABU 3681,263785354,0
PTY 8479,594913389,0
LUN 8708,291288916,1
FMK 7214,309672585,0
ISZ 6365,391287614,1
NNL 4476,769200820,0
UYJ 9083,268753780,1
ROW 5939,364318013,1
MAN 7584,132702112,0
EIV 7537,957932509,0
BZL 4104,379568598,0
VBB 1459,169282801,0
HHH 8848,109074601,1
FUK 2726,203053457,0
BUM 2394,300368754,0
QBA 8866,852662047,0
CIG 8577,759826342,0
SLY 3485,492794794,1
ZHI 2291,563118033,0
BWX 2295,348462394,1
ORV 6659,488704957,0
GKM 1842,792297591,1
LJB 2477,518188105,1
JUJ 7753,243674422,1
CMO 8612,828123486,1
HYB 7385,370550961,0
LCZ 9317,121095661,0
HXN 6796,715599525,0
CXK 2809,813958692,0
EUN 9033,579335899,1
MKP 5482,811484624,1
PTB 9912,766397502,0
RLT 4032,531019982,0
KLU 4544,776115957,1
OCE 6184,586012714,1
ONO 1381,495021768,1
KUC 7408,125927668,1
BCE 1351,564166353,0
SVI 3188,535557400,0
ECR 7334,943441386,1
QBF 6036,477091846,0
UQZ 2373,940284652,1
DSL 8718,386412783,1
TNP 8189,875654672,1
FIB 5368,890077732,0
YSV 4804,160722068,1
SNR 9560,314766498,1
JOX 6459,186790244,1
RHU 1078,960515866,0
CVE 5522,425954356,0
EIT 6760,272521746,0
WSQ 4904,220204668,1
ZUH 7420,477557269,0
VPG 3338,845658066,1
OYT 4787,388438520,0
VFD 6350,810140165,1
CTJ 6982,763602419,0
EFE 9738,142416548,0
DKL 8893,724582085,1
WXM 2746,159286170,0
MLK 4666,659393179,1
QJA 4236,644955165,1
YDW 8734,191357292,1
KPX 6254,359763063,1
UYN 4441,761860556,1
LXR 2173,256417515,0
ZTP 3352,390176183,1
DUU 7714,951886910,1
XZU 8930,816848705,0
IXE 5246,650883333,1
JGQ 2087,930262630,1
AUZ 6081,901472084,0
ADH 3025,488683901,1
DBZ 9796,518152724,1
COD 2896,816467865,0
DMD 9237,889267684,0
BAW 1824,765158075,0
PJC 5051,889573972,1
ECM 6794,391100419,1
SKU 9064,131325529,0
OUA 7330,491908030,0
FCG 3020,259012677,0
RBI 8580,457571924,0
QQR 5113,126107990,1
UME 6184,295862260,0
GDZ 5351,565585686,1
DWX 7441,314423810,1
KYY 1670,980233602,0
GWA 7210,342665119,0
RDT 3854,920693290,1
FQW 8103,972681514,0
KEO 4306,729855138,1
FXK 9008,150337462,0
TSN 9161,391160671,0
LOW 6376,815999178,0
EVZ 9708,546048159,1
XPZ 9174,703045784,1
SXE 5402,546861497,0
AUB 7258,606645965,0
LII 5578,396042506,0
DUK 2254,272568147,1
OFK 8157,974916564,0
CVB 7403,261717581,0
FZB 5714,636483112,1
IMG 7929,572258268,0
HKH 6244,789975381,1
KPS 3528,940208923,0
YFV 6555,650063608,1
DTD 8865,371787553,0
IQF 4503,820662411,1
PUS 3094,554696003,1
ENC 2655,372127172,1
TYA 8179,622063674,0
ESW 5908,659804392,1
BKC 9326,321495670,0
QAU 9836,701700600,0
OSS 3366,510530388,0
QZL 5874,215973201,0
IOA 8388,296006624,0
VBE 9171,265435750,0
LGG 9374,578677653,0
UTG 9006,305522969,1
RXG 7834,917029662,1
JNH 7578,644395245,1
CVU 7369,225515455,1
ZRN 6505,826197854,0
WSL 2319,762960112,0
DLI 2518,218527389,0
VCE 5551,589326307,1
USQ 5933,837397389,1
MCQ 6901,914723669,1
ICC 1406,914644154,0
FFU 9294,650780115,0
KYS 5435,904277987,0
LMD 8656,828845538,0
PHX 7583,699511909,1
TMN 7692,844190663,0
FTE 9625,351964627,0
XWC 5111,236369705,1
AZF 6105,291996424,0
LMG 1179,510519068,1
IMO 2182,261712509,0
QQD 6807,356762749,0
WMF 8125,950476242,1
ZDE 1097,757188564,1
LEG 1889,364954218,0
UEI 6208,680806946,1
UUS 9679,827213505,0
TJS 1709,719770340,1
FRO 4043,146164179,0
LHT 8857,726035609,0
XOJ 8018,872855839,0
VHV 4716,115479917,0
FAI 6904,324709426,0
ZJM 5684,883879982,1
ULD 9898,220737015,0
AXC 7260,158952501,0
DZM 6441,340220197,0
XVQ 4379,198300993,0
ZUB 4508,907101808,0
NJR 7496,991035022,0
YVE 5459,452136423,0
CNY 1595,564692526,0
WJC 1875,666784908,0
ZKI 1803,989991886,0
HQA 7660,258862872,1
PKZ 1782,679015893,0
FKL 5721,355430097,1
CYH 8058,561664989,1
GKT 6606,752708627,1
BWV 8380,284352579,1
CJJ 3264,538510031,0
HUS 6816,886893513,0
QMD 7869,982866898,0
BND 5315,542216249,1
YYS 4740,114182567,1
PKE 6977,472233900,1
FWL 2564,556606630,1
UPO 5627,991376806,0
LIX 8012,771930741,1
QQW 6418,381755006,1
KWU 9611,133164886,0
BZB 2783,589826250,0
PXZ 4562,714272000,1
FLZ 4955,973148179,1
WVR 5427,121391118,1
BQO 9237,791345354,1
YVO 1683,523087643,0
FGT 7901,253509924,1
SGY 9742,455317755,1
OZX 1596,168934534,0
VOY 3486,213635481,1
PSD 4177,502310384,1
IDY 9490,320125424,1
YCR 8284,813340097,1
VCF 6895,414568269,1
TWT 4231,334697429,1
CXD 8527,267631394,0
SJU 1958,683410847,0
YQS 2513,209913245,1
OAT 2488,498856587,0
SYI 3965,638417490,1
CZW 1326,879274757,0
PCY 2642,184653083,0
ZSL 9627,748603488,1
CPT 8203,830831478,0
EXM 1856,218054947,0
DKT 3097,124854194,1
KXT 4560,609518350,0
AJX 3818,265315630,1
OTF 6549,324228437,0
UHD 6540,889842822,1
WNZ 6998,144201735,1
STS 7914,609160785,1
